Product_Name,Brand,Current_Price,Original_Price,Discount(%),Rating,Ratings count,Reviews Count,Platform,Category,Product_URL,Scrape_Date,Storage
Acer Aspire 3 Intel Celeron Dual Core - (8 Gb/256 Gb Ssd/Windows 11 Home) A311-45 Thin And Light Lapto...,Acer,17990,33399,0.46,3.8,1315,124,Flipkart,laptops,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itm9ea054b1d1c63?pid=COMHCC7ANBE9PFYG&lid=LSTCOMHCC7ANBE9PFYGDHKQMC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_175&otracker=search&fm=organic&iid=4cc0a613-047f-4cb8-970b-1ac662abadc3.COMHCC7ANBE9PFYG.SEARCH&ppt=sp&ppn=sp&ssid=vimnuhwrrk0000001756305446413&qH=c06ea84a1e3dc3c6,27-08-2025,
Asus Vivobook 15 Intel Core I5 12Th Gen 1235U - (16 Gb/512 Gb Ssd/Windows 11 Home) X1504Za-Nj549Ws Thi...,Asus,44990,73990,0.39,4.2,8352,476,Flipkart,laptops,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj549ws-thin-light-laptop/p/itmff0e170cb596e?pid=COMHYG8ZPYAZAFTY&lid=LSTCOMHYG8ZPYAZAFTYGCGEBA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_176&otracker=search&fm=organic&iid=4cc0a613-047f-4cb8-970b-1ac662abadc3.COMHYG8ZPYAZAFTY.SEARCH&ppt=sp&ppn=sp&ssid=vimnuhwrrk0000001756305446413&qH=c06ea84a1e3dc3c6,27-08-2025,
"Asus Vivobook S14 (2025) With Office 2024 + M365 Basic*, Metallic Design, Copilot+ Pc Qualcomm Snapdra...",Asus,67990,92990,0.26,4.4,31,1,Flipkart,laptops,https://www.flipkart.com/asus-vivobook-s14-2025-office-2024-m365-basic-metallic-design-copilot-pc-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-s3407qa-kp020ws-thin-light-laptop/p/itm4be832c0c07b8?pid=COMH9SJ9VPQXUK6T&lid=LSTCOMH9SJ9VPQXUK6TMHCHDN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_177&otracker=search&fm=organic&iid=en_2DOQyy75-F-uGNiDVCG4NLfKf3FPI60goNHKW-cUirdV64iqwAgiT8Jd421AoBlLJPktNvYqd1_z93DXcJYUNPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=vimnuhwrrk0000001756305446413&qH=c06ea84a1e3dc3c6,27-08-2025,
Motorola Motobook 60 Full Metal Oled (I5 14Th Gen) Intel Core 5 (Series 2) 210H - (16 Gb/512 Gb Ssd/Wi...,Motorola,59990,93690,0.35,4.3,501,59,Flipkart,laptops,https://www.flipkart.com/motorola-motobook-60-full-metal-oled-i5-14th-gen-intel-core-5-series-2-210h-16-gb-512-gb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itme7b254581c42e?pid=COMHAUZW4MMNNCGT&lid=LSTCOMHAUZW4MMNNCGTLX2QLL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_178&otracker=search&fm=organic&iid=en_2DOQyy75-F-uGNiDVCG4NLfKf3FPI60goNHKW-cUirdbgTGx8PS7ZDibE5Xsz4VLS9XvuKSs5Cx9x_j_TYpK1fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=vimnuhwrrk0000001756305446413&qH=c06ea84a1e3dc3c6,27-08-2025,
Asus Vivobook 15 Intel Core I7 13Th Gen 13620H - (16 Gb/512 Gb Ssd/Windows 11 Home) X1502Va-Bq837Ws Th...,Asus,61990,85990,0.27,4.3,198,17,Flipkart,laptops,https://www.flipkart.com/asus-vivobook-15-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-x1502va-bq837ws-thin-light-laptop/p/itm500337caaa66d?pid=COMH96FBVPKVYXUE&lid=LSTCOMH96FBVPKVYXUEDJAWKB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_179&otracker=search&fm=organic&iid=4cc0a613-047f-4cb8-970b-1ac662abadc3.COMH96FBVPKVYXUE.SEARCH&ppt=sp&ppn=sp&ssid=vimnuhwrrk0000001756305446413&qH=c06ea84a1e3dc3c6,27-08-2025,
Hp G9 Intel Core I3 13Th Gen 1315U Turbo Boost With Finger Print - (16 Gb/512 Gb Ssd/Windows 11 Pro) 2...,Hp,35947,49999,0.28,4.1,296,29,Flipkart,laptops,https://www.flipkart.com/hp-g9-intel-core-i3-13th-gen-1315u-turbo-boost-finger-print-16-gb-512-gb-ssd-windows-11-pro-250r-business-laptop/p/itmff5abac6385ed?pid=COMH7Z2FGDVU8DZT&lid=LSTCOMH7Z2FGDVU8DZTKENCZF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_180&otracker=search&fm=organic&iid=4cc0a613-047f-4cb8-970b-1ac662abadc3.COMH7Z2FGDVU8DZT.SEARCH&ppt=sp&ppn=sp&ssid=vimnuhwrrk0000001756305446413&qH=c06ea84a1e3dc3c6,27-08-2025,
Motorola Motobook 60 Full Metal Oled (I7 14Th Gen) Intel Core 7 (Series 2) 240H - (16 Gb/512 Gb Ssd/Wi...,Motorola,67990,104890,0.35,4.4,246,34,Flipkart,laptops,https://www.flipkart.com/motorola-motobook-60-full-metal-oled-i7-14th-gen-intel-core-7-series-2-240h-16-gb-512-gb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itm96df72a170b7f?pid=COMHAUZWRPCKAGKZ&lid=LSTCOMHAUZWRPCKAGKZVQFR3D&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_181&otracker=search&fm=organic&iid=en_2DOQyy75-F-uGNiDVCG4NLfKf3FPI60goNHKW-cUirfNgNwffcNscsN4p99dcefq-zd2kBXBknlfETJ31xmh1_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=vimnuhwrrk0000001756305446413&qH=c06ea84a1e3dc3c6,27-08-2025,
"Asus Vivobook S14 (2025) With Office 2024 + M365 Basic*, Metallic Design, Copilot+ Pc Qualcomm Snapdra...",Asus,67990,92990,0.26,4.4,31,1,Flipkart,laptops,https://www.flipkart.com/asus-vivobook-s14-2025-office-2024-m365-basic-metallic-design-copilot-pc-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-s3407qa-kp027ws-thin-light-laptop/p/itmafafdebe9e0fe?pid=COMH9SJ9R2XPUEKZ&lid=LSTCOMH9SJ9R2XPUEKZ5XQBHY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_182&otracker=search&fm=organic&iid=en_2DOQyy75-F-uGNiDVCG4NLfKf3FPI60goNHKW-cUirdm83yrAfSN-9NXR53s2oFN7DuykdW0TTZrzTywuNVErPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=vimnuhwrrk0000001756305446413&qH=c06ea84a1e3dc3c6,27-08-2025,
Acer Intel Core I3 13Th Gen - (8 Gb/512 Gb Ssd/Windows 11 Home) Aspire 3 Laptop,Acer,32490,39990,0.18,4.3,3,0,Flipkart,laptops,https://www.flipkart.com/acer-intel-core-i3-13th-gen-8-gb-512-gb-ssd-windows-11-home-aspire-3-laptop/p/itm36ec2de96cda7?pid=COMHBXQ7HTXUFT4R&lid=LSTCOMHBXQ7HTXUFT4RH4FJWU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_183&otracker=search&fm=organic&iid=4cc0a613-047f-4cb8-970b-1ac662abadc3.COMHBXQ7HTXUFT4R.SEARCH&ppt=sp&ppn=sp&ssid=vimnuhwrrk0000001756305446413&qH=c06ea84a1e3dc3c6,27-08-2025,
Asus Vivobook Go 14 (2025) With Office 2024 + M365 Basic* Amd Ryzen 5 Quad Core 7520U - (16 Gb/512 Gb ...,Asus,39990,52990,0.24,4.2,1265,83,Flipkart,laptops,https://www.flipkart.com/asus-vivobook-go-14-2025-office-2024-m365-basic-amd-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-e1404fa-nk5541ws-thin-light-laptop/p/itme419148dae39c?pid=COMH9SJ9G3HZFQS3&lid=LSTCOMH9SJ9G3HZFQS3XQ3SG1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_184&otracker=search&fm=organic&iid=4cc0a613-047f-4cb8-970b-1ac662abadc3.COMH9SJ9G3HZFQS3.SEARCH&ppt=sp&ppn=sp&ssid=vimnuhwrrk0000001756305446413&qH=c06ea84a1e3dc3c6,27-08-2025,
Dell Inspiron 15 With Mso'2024 & Backlit Kb Intel Core I5 13Th Gen 1334U - (16 Gb/1 Tb Ssd/Windows 11 ...,Dell,56780,92863,0.38,4.2,823,44,Flipkart,laptops,https://www.flipkart.com/dell-inspiron-15-mso-2024-backlit-kb-intel-core-i5-13th-gen-1334u-16-gb-1-tb-ssd-windows-11-home-3530-thin-light-laptop/p/itm23d84e15561c4?pid=COMGTQXEPE3ZKHN8&lid=LSTCOMGTQXEPE3ZKHN89VFFU9&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_185&otracker=search&fm=organic&iid=4cc0a613-047f-4cb8-970b-1ac662abadc3.COMGTQXEPE3ZKHN8.SEARCH&ppt=sp&ppn=sp&ssid=vimnuhwrrk0000001756305446413&qH=c06ea84a1e3dc3c6,27-08-2025,
Asus X1404Va-Nk321Ws Intel Core I3 12Th Gen - (8 Gb/512 Gb Ssd/Windows 11 Home/8 Gb Graphics) X1404Za-...,Asus,32200,54999,0.41,3,5,0,Flipkart,laptops,https://www.flipkart.com/asus-x1404va-nk321ws-intel-core-i3-12th-gen-8-gb-512-gb-ssd-windows-11-home-8-graphics-x1404za-nk321ws-laptop/p/itmfee59c6fc485f?pid=COMH7D7PPSTRDWU2&lid=LSTCOMH7D7PPSTRDWU2SLJGGE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_186&otracker=search&fm=organic&iid=4cc0a613-047f-4cb8-970b-1ac662abadc3.COMH7D7PPSTRDWU2.SEARCH&ppt=sp&ppn=sp&ssid=vimnuhwrrk0000001756305446413&qH=c06ea84a1e3dc3c6,27-08-2025,
Motorola Motobook 60 Full Metal Oled (I7 14Th Gen) Intel Core 7 (Series 2) 240H - (16 Gb/1 Tb Ssd/Wind...,Motorola,71990,110490,0.34,4.4,246,34,Flipkart,laptops,https://www.flipkart.com/motorola-motobook-60-full-metal-oled-i7-14th-gen-intel-core-7-series-2-240h-16-gb-1-tb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itme38d212ff500c?pid=COMHAUZWZGRD8HHC&lid=LSTCOMHAUZWZGRD8HHCYPHPJT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_187&otracker=search&fm=organic&iid=en_2DOQyy75-F-uGNiDVCG4NLfKf3FPI60goNHKW-cUirdorw8gjOVD4ImbBBPy7jHWpqCQ0nXvbrzwdAL3XeGLVvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=vimnuhwrrk0000001756305446413&qH=c06ea84a1e3dc3c6,27-08-2025,
Motorola Motobook 60 Full Metal Oled (I7 14Th Gen) Intel Core 7 (Series 2) 240H - (16 Gb/1 Tb Ssd/Wind...,Motorola,71990,110490,0.34,4.4,246,34,Flipkart,laptops,https://www.flipkart.com/motorola-motobook-60-full-metal-oled-i7-14th-gen-intel-core-7-series-2-240h-16-gb-1-tb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itmd38998009f90e?pid=COMHAUZWMJNUBXVE&lid=LSTCOMHAUZWMJNUBXVEJSEWBJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_188&otracker=search&fm=organic&iid=en_2DOQyy75-F-uGNiDVCG4NLfKf3FPI60goNHKW-cUird-Ygsp8H8v_0SkYPd3fwv66Hrj_3aL3Adhvpcf1N_livUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=vimnuhwrrk0000001756305446413&qH=c06ea84a1e3dc3c6,27-08-2025,
Infinix Zerobook 13 Intel Intel Core I7 13Th Gen 13700H - (32 Gb/1 Tb Ssd/Windows 11 Home) Zl513 Thin ...,Infinix,73477,119990,0.38,4,251,45,Flipkart,laptops,https://www.flipkart.com/infinix-zerobook-13-intel-core-i7-13th-gen-13700h-32-gb-1-tb-ssd-windows-11-home-zl513-thin-light-laptop/p/itmad7e026e8b8c5?pid=COMGRFPGAN5BFMQJ&lid=LSTCOMGRFPGAN5BFMQJTKFORQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_189&otracker=search&fm=organic&iid=4cc0a613-047f-4cb8-970b-1ac662abadc3.COMGRFPGAN5BFMQJ.SEARCH&ppt=sp&ppn=sp&ssid=vimnuhwrrk0000001756305446413&qH=c06ea84a1e3dc3c6,27-08-2025,
Acer Aspire 3 Amd Ryzen 3 Quad Core 7330U - (8 Gb/512 Gb Ssd/Windows 11 Home) A325-42 Thin And Light L...,Acer,28990,44990,0.35,4.1,618,85,Flipkart,laptops,https://www.flipkart.com/acer-aspire-3-amd-ryzen-quad-core-7330u-8-gb-512-gb-ssd-windows-11-home-a325-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397X2KJ8XCHR&lid=LSTCOMH397X2KJ8XCHRBDEAS1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_190&otracker=search&fm=organic&iid=4cc0a613-047f-4cb8-970b-1ac662abadc3.COMH397X2KJ8XCHR.SEARCH&ppt=sp&ppn=sp&ssid=vimnuhwrrk0000001756305446413&qH=c06ea84a1e3dc3c6,27-08-2025,
Acer Aspire Lite Amd Ryzen 3 Quad Core 5300U - (16 Gb/512 Gb Ssd/Windows 11 Home) Al15-41 Thin And Lig...,Acer,30450,52990,0.42,4,81,12,Flipkart,laptops,https://www.flipkart.com/acer-aspire-lite-amd-ryzen-3-quad-core-5300u-16-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMH2TPSHCGSZY44&lid=LSTCOMH2TPSHCGSZY44IBA3CY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_191&otracker=search&fm=organic&iid=4cc0a613-047f-4cb8-970b-1ac662abadc3.COMH2TPSHCGSZY44.SEARCH&ppt=sp&ppn=sp&ssid=vimnuhwrrk0000001756305446413&qH=c06ea84a1e3dc3c6,27-08-2025,
Motorola Motobook 60 Full Metal Oled (I7 14Th Gen) Intel Core 7 (Series 2) 240H - (16 Gb/512 Gb Ssd/Wi...,Motorola,67990,104890,0.35,4.4,246,34,Flipkart,laptops,https://www.flipkart.com/motorola-motobook-60-full-metal-oled-i7-14th-gen-intel-core-7-series-2-240h-16-gb-512-gb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itmf0b4d7c55543d?pid=COMHAUZWUZNATFET&lid=LSTCOMHAUZWUZNATFETRQUV2U&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_192&otracker=search&fm=organic&iid=en_2DOQyy75-F-uGNiDVCG4NLfKf3FPI60goNHKW-cUirewBwtiHlFarGoTU45UtfvvVTgc2DwIL7oh-9nZfaQUTPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=vimnuhwrrk0000001756305446413&qH=c06ea84a1e3dc3c6,27-08-2025,
Hp 15S Amd Ryzen 5 Hexa Core 5500U - (16 Gb/512 Gb Ssd/Windows 11 Home) 15S-Eq2132Au Thin And Light La...,Hp,46890,54500,0.13,4.2,874,66,Flipkart,laptops,https://www.flipkart.com/hp-15s-amd-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-15s-eq2132au-thin-light-laptop/p/itm72370b6c44940?pid=COMGSB2RZZQHMHK2&lid=LSTCOMGSB2RZZQHMHK2RMF57D&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_193&otracker=search&fm=organic&iid=5cd295c5-0c37-401b-8ae9-cf2f91d8670b.COMGSB2RZZQHMHK2.SEARCH&ppt=sp&ppn=sp&ssid=af31zl30ow0000001756305458188&qH=c06ea84a1e3dc3c6,27-08-2025,
Asus Vivobook 15 Intel Core I3 12Th Gen 1215U - (16 Gb/512 Gb Ssd/Windows 11 Home) X1504Za-Nj342Ws Thi...,Asus,37990,54990,0.3,4.3,6827,498,Flipkart,laptops,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj342ws-thin-light-laptop/p/itm200184e4e0443?pid=COMH3BKW6EQAZAWC&lid=LSTCOMH3BKW6EQAZAWC9GIXRZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_194&otracker=search&fm=organic&iid=5cd295c5-0c37-401b-8ae9-cf2f91d8670b.COMH3BKW6EQAZAWC.SEARCH&ppt=sp&ppn=sp&ssid=af31zl30ow0000001756305458188&qH=c06ea84a1e3dc3c6,27-08-2025,
"Dell Inspiron 15 With Backlit Keyboard, Intel Core I5 13Th Gen 1334U - (16 Gb/512 Gb Ssd/Windows 11 Ho...",Dell,52490,66906,0.21,4.2,823,44,Flipkart,laptops,https://www.flipkart.com/dell-inspiron-15-backlit-keyboard-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itm23d84e15561c4?pid=COMHYGBZY5R8UDWQ&lid=LSTCOMHYGBZY5R8UDWQX09XC7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_195&otracker=search&fm=organic&iid=5cd295c5-0c37-401b-8ae9-cf2f91d8670b.COMHYGBZY5R8UDWQ.SEARCH&ppt=sp&ppn=sp&ssid=af31zl30ow0000001756305458188&qH=c06ea84a1e3dc3c6,27-08-2025,
Infinix Zero Book Series Laptop Intel Intel Core I7 12Th Gen 12700H - (16 Gb/512 Gb Ssd/Windows 11 Hom...,Infinix,65340,99990,0.34,3.7,28,6,Flipkart,laptops,https://www.flipkart.com/infinix-zero-book-series-laptop-intel-core-i7-12th-gen-12700h-16-gb-512-gb-ssd-windows-11-home-zl12-business/p/itmad7e026e8b8c5?pid=COMGMFK7UGEMRBEN&lid=LSTCOMGMFK7UGEMRBENA08QCS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_196&otracker=search&fm=organic&iid=5cd295c5-0c37-401b-8ae9-cf2f91d8670b.COMGMFK7UGEMRBEN.SEARCH&ppt=sp&ppn=sp&ssid=af31zl30ow0000001756305458188&qH=c06ea84a1e3dc3c6,27-08-2025,
Asus Expertbook P1 Intel Core I3 13Th Gen 1315U - (8 Gb/512 Gb Ssd/Windows 11 Home) P1503Cva-S70501Ws ...,Asus,39990,69990,0.42,4.2,1029,107,Flipkart,laptops,https://www.flipkart.com/asus-expertbook-p1-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-p1503cva-s70501ws-thin-light-laptop/p/itm5b59a30b4c016?pid=COMH8Z2QADYUVZN8&lid=LSTCOMH8Z2QADYUVZN8LRHSHZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_197&otracker=search&fm=organic&iid=5cd295c5-0c37-401b-8ae9-cf2f91d8670b.COMH8Z2QADYUVZN8.SEARCH&ppt=sp&ppn=sp&ssid=af31zl30ow0000001756305458188&qH=c06ea84a1e3dc3c6,27-08-2025,
Motorola Motobook 60 Full Metal Oled (I5 14Th Gen) Intel Core 5 (Series 2) 210H - (16 Gb/512 Gb Ssd/Wi...,Motorola,59990,93690,0.35,4.3,501,59,Flipkart,laptops,https://www.flipkart.com/motorola-motobook-60-full-metal-oled-i5-14th-gen-intel-core-5-series-2-210h-16-gb-512-gb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itm9a50f9400e0e0?pid=COMHAUZWVNJSFAMN&lid=LSTCOMHAUZWVNJSFAMNDNPDD5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_198&otracker=search&fm=organic&iid=en__sx4VD8n2rAlVvzENCwSSEwflg-ScfOLhye_sIpYiwiITCAZNvPqGweb8vtgojZwvBFUcZYqdE91Gt6kFUkguPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=af31zl30ow0000001756305458188&qH=c06ea84a1e3dc3c6,27-08-2025,
Lenovo Ideapad Slim 3 Wuxga Ips Intel Core I5 13Th Gen 13420H - (16 Gb/512 Gb Ssd/Windows 11 Home) 15I...,Lenovo,56990,82490,0.3,4.3,10,0,Flipkart,laptops,https://www.flipkart.com/lenovo-ideapad-slim-3-wuxga-ips-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-15irh10-thin-light-laptop/p/itm141f9075d4f0c?pid=COMHCQ52RHHN92ZF&lid=LSTCOMHCQ52RHHN92ZF7LR28U&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_199&otracker=search&fm=organic&iid=5cd295c5-0c37-401b-8ae9-cf2f91d8670b.COMHCQ52RHHN92ZF.SEARCH&ppt=sp&ppn=sp&ssid=af31zl30ow0000001756305458188&qH=c06ea84a1e3dc3c6,27-08-2025,
Samsung Galaxy Book4 Edge Series Copilot Ai-Pc Full Metal Chasis Qualcomm Snapdragon X - (16 Gb/512 Gb...,Samsung,64990,92390,0.29,4,44,4,Flipkart,laptops,https://www.flipkart.com/samsung-galaxy-book4-edge-series-copilot-ai-pc-full-metal-chasis-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-np750xqb-ka1in-thin-light-laptop/p/itm1d61ec8d90cc7?pid=COMHE4ATFWNVHXHS&lid=LSTCOMHE4ATFWNVHXHSIHS0FO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_200&otracker=search&fm=organic&iid=5cd295c5-0c37-401b-8ae9-cf2f91d8670b.COMHE4ATFWNVHXHS.SEARCH&ppt=sp&ppn=sp&ssid=af31zl30ow0000001756305458188&qH=c06ea84a1e3dc3c6,27-08-2025,
Acer Aspire 15 Amd Ryzen 5 Hexa Core 7430U - (8 Gb/512 Gb Ssd/Windows 11 Home) A325-42 Thin And Light ...,Acer,36999,54990,0.32,4.1,1945,237,Flipkart,laptops,https://www.flipkart.com/acer-aspire-15-amd-ryzen-5-hexa-core-7430u-8-gb-512-gb-ssd-windows-11-home-a325-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XVTZNMYGX&lid=LSTCOMH397XVTZNMYGXUXLNNE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_201&otracker=search&fm=organic&iid=5cd295c5-0c37-401b-8ae9-cf2f91d8670b.COMH397XVTZNMYGX.SEARCH&ppt=sp&ppn=sp&ssid=af31zl30ow0000001756305458188&qH=c06ea84a1e3dc3c6,27-08-2025,
Lenovo Ideapad Slim 3 Next Gen Ai Pc Wuxga Ips Copilot + Pc Qualcomm Snapdragon X - (16 Gb/512 Gb Ssd/...,Lenovo,59990,93490,0.35,4.3,16,1,Flipkart,laptops,https://www.flipkart.com/lenovo-ideapad-slim-3-next-gen-ai-pc-wuxga-ips-copilot-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-15q8x10-thin-light-laptop/p/itm097ac7e15511b?pid=COMHDMJYDGBTMJXG&lid=LSTCOMHDMJYDGBTMJXG8XSMNX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_202&otracker=search&fm=organic&iid=en__sx4VD8n2rAlVvzENCwSSEwflg-ScfOLhye_sIpYiwiI8XGdirblglp3MFiYN_Y_RB-Rgu-L-gAGruSP_djP8_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=af31zl30ow0000001756305458188&qH=c06ea84a1e3dc3c6,27-08-2025,
Hp 15S Intel Core I5 11Th Gen - (8 Gb + 32 Gb Optane/512 Gb Ssd/Windows 10 Home) 15S-Fq2071Tu Thin And...,Hp,46779,59452,0.21,4.3,1251,107,Flipkart,laptops,https://www.flipkart.com/hp-15s-intel-core-i5-11th-gen-8-gb-32-optane-512-ssd-windows-10-home-15s-fq2071tu-thin-light-laptop/p/itm7323545f1160d?pid=COMGYSSUDKJKWFES&lid=LSTCOMGYSSUDKJKWFESXKXBHE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_203&otracker=search&fm=organic&iid=5cd295c5-0c37-401b-8ae9-cf2f91d8670b.COMGYSSUDKJKWFES.SEARCH&ppt=sp&ppn=sp&ssid=af31zl30ow0000001756305458188&qH=c06ea84a1e3dc3c6,27-08-2025,
Lenovo V 15 (2025) Amd Ryzen 5 Quad Core 7520U - (8 Gb/512 Gb Ssd/Windows 11 Home) V 15 Thin And Light...,Lenovo,33990,64990,0.47,4.5,4,0,Flipkart,laptops,https://www.flipkart.com/lenovo-v-15-2025-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm8a5bab8986d9b?pid=COMH9YS9Q5AHDWYF&lid=LSTCOMH9YS9Q5AHDWYFADC0CC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_204&otracker=search&fm=organic&iid=5cd295c5-0c37-401b-8ae9-cf2f91d8670b.COMH9YS9Q5AHDWYF.SEARCH&ppt=sp&ppn=sp&ssid=af31zl30ow0000001756305458188&qH=c06ea84a1e3dc3c6,27-08-2025,
Infinix Gt Book Intel Core I5 12Th Gen 12450H - (16 Gb/512 Gb Ssd/Windows 11 Home/6 Gb Graphics/Nvidia...,Infinix,53990,99990,0.46,4.3,654,100,Flipkart,laptops,https://www.flipkart.com/infinix-gt-book-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-80-w-gl613-gaming-laptop/p/itmc9e44d5a9f6c4?pid=COMHYS44ZW25HYYQ&lid=LSTCOMHYS44ZW25HYYQOSRO41&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_205&otracker=search&fm=organic&iid=5cd295c5-0c37-401b-8ae9-cf2f91d8670b.COMHYS44ZW25HYYQ.SEARCH&ppt=sp&ppn=sp&ssid=af31zl30ow0000001756305458188&qH=c06ea84a1e3dc3c6,27-08-2025,
Hp Mso 2024 Amd Ryzen 5 Hexa Core 7530U - (16 Gb/512 Gb Ssd/Windows 11 Home) 15-Fc0389Au Thin And Ligh...,Hp,43990,53267,0.17,4.2,32,1,Flipkart,laptops,https://www.flipkart.com/hp-mso-2024-amd-ryzen-5-hexa-core-7530u-16-gb-512-gb-ssd-windows-11-home-15-fc0389au-thin-light-laptop/p/itmd1de3bf78d327?pid=COMHBFRJZWGGRMZ9&lid=LSTCOMHBFRJZWGGRMZ9JY9YO0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_206&otracker=search&fm=organic&iid=5cd295c5-0c37-401b-8ae9-cf2f91d8670b.COMHBFRJZWGGRMZ9.SEARCH&ppt=sp&ppn=sp&ssid=af31zl30ow0000001756305458188&qH=c06ea84a1e3dc3c6,27-08-2025,
